,subject,trialN,subj_idx,response,rt,task,relativeValue,totalValue,memSlideScore,memChoiceScore,Left_sum,Right_sum,absRelativeValue,accuracy,arr_L,arr_R,N_L,N_R,L-R,|L-R|
139,hwrblsy3h,2,27,0,0.5655,experiment_VB,-26,62,4.0,0.8,18,44,26,1,"[1, 3, 1, 6, 5, 2]","[8, 7, 7, 7, 7, 8]",5,2,3,3
140,hwrblsy3h,3,27,1,0.834300000011921,experiment_VB,6,44,4.0,0.8,25,19,6,1,"[1, 7, 1, 2, 7, 7]","[3, 4, 1, 8, 1, 2]",3,5,-2,2
141,hwrblsy3h,4,27,1,0.7815,experiment_VB,9,55,4.0,0.8,32,23,9,1,"[2, 7, 6, 8, 8, 1]","[1, 2, 6, 4, 2, 8]",5,5,0,0
142,hwrblsy3h,5,27,1,0.76540000000596,experiment_VB,18,46,4.0,0.8,32,14,18,1,"[8, 8, 4, 2, 7, 3]","[3, 3, 4, 1, 1, 2]",5,4,1,1
143,hwrblsy3h,6,27,0,0.571800000011921,experiment_VB,-17,57,4.0,0.8,20,37,17,1,"[3, 3, 3, 2, 1, 8]","[7, 7, 7, 7, 1, 8]",4,3,1,1
144,hwrblsy3h,7,27,1,0.691700000017881,experiment_VB,9,37,4.0,0.8,23,14,9,1,"[1, 4, 8, 8, 1, 1]","[1, 3, 1, 6, 1, 2]",3,4,-1,1
145,hwrblsy3h,8,27,1,0.513,experiment_VB,11,59,4.0,0.8,35,24,11,1,"[8, 8, 5, 3, 3, 8]","[3, 3, 7, 2, 4, 5]",3,5,-2,2
146,hwrblsy3h,9,27,1,0.496700000017881,experiment_VB,13,63,4.0,0.8,38,25,13,1,"[7, 8, 8, 6, 3, 6]","[7, 2, 7, 3, 3, 3]",4,3,1,1
147,hwrblsy3h,11,27,0,0.884299999982119,experiment_VB,-6,60,4.0,0.8,27,33,6,1,"[1, 1, 6, 8, 3, 8]","[8, 6, 7, 3, 8, 1]",4,5,-1,1
148,hwrblsy3h,12,27,1,0.76240000000596,experiment_VB,10,52,4.0,0.8,31,21,10,1,"[5, 5, 8, 7, 2, 4]","[6, 1, 2, 7, 1, 4]",5,5,0,0
149,hwrblsy3h,13,27,0,1.01279999998212,experiment_VB,-9,53,4.0,0.8,22,31,9,1,"[3, 3, 7, 3, 4, 2]","[8, 5, 2, 4, 7, 5]",4,5,-1,1
150,hwrblsy3h,14,27,0,0.621800000011921,experiment_VB,-8,54,4.0,0.8,23,31,8,1,"[1, 7, 1, 1, 8, 5]","[8, 1, 5, 8, 5, 4]",4,4,0,0
151,hwrblsy3h,15,27,0,0.658700000017881,experiment_VB,-6,54,4.0,0.8,24,30,6,1,"[1, 7, 3, 7, 2, 4]","[1, 7, 5, 7, 8, 2]",5,5,0,0
152,hwrblsy3h,16,27,0,0.563800000011921,experiment_VB,-4,56,4.0,0.8,26,30,4,1,"[2, 6, 1, 3, 8, 6]","[2, 7, 8, 7, 4, 2]",5,4,1,1
153,hwrblsy3h,17,27,0,0.563,experiment_VB,1,61,4.0,0.8,31,30,1,0,"[4, 7, 4, 2, 8, 6]","[7, 4, 7, 8, 1, 3]",5,5,0,0
154,hwrblsy3h,18,27,0,0.560399999976158,experiment_VB,5,55,4.0,0.8,30,25,5,0,"[4, 6, 5, 1, 6, 8]","[6, 4, 8, 3, 2, 2]",5,5,0,0
155,hwrblsy3h,20,27,0,0.634699999988079,experiment_VB,-11,57,4.0,0.8,23,34,11,1,"[7, 2, 7, 2, 4, 1]","[7, 2, 3, 7, 7, 8]",4,4,0,0
156,hwrblsy3h,21,27,1,1.1815,experiment_VB,3,27,4.0,0.8,15,12,3,1,"[6, 2, 2, 2, 1, 2]","[2, 2, 4, 1, 1, 2]",3,3,0,0
157,hwrblsy3h,22,27,0,0.555699999988079,experiment_VB,-14,42,4.0,0.8,14,28,14,1,"[2, 1, 2, 1, 5, 3]","[2, 1, 7, 7, 7, 4]",4,4,0,0
158,hwrblsy3h,23,27,0,0.496800000011921,experiment_VB,-13,47,4.0,0.8,17,30,13,1,"[5, 4, 1, 2, 1, 4]","[2, 4, 6, 5, 6, 7]",4,5,-1,1
159,hwrblsy3h,24,27,0,0.623700000017881,experiment_VB,0,48,4.0,0.8,24,24,0,1,"[4, 3, 4, 8, 3, 2]","[3, 2, 4, 8, 1, 6]",4,6,-2,2
160,hwrblsy3h,25,27,0,0.5955,experiment_VB,-9,63,4.0,0.8,27,36,9,1,"[8, 6, 2, 2, 2, 7]","[5, 7, 2, 8, 6, 8]",4,5,-1,1
161,hwrblsy3h,26,27,0,0.46290000000596,experiment_VB,5,41,4.0,0.8,23,18,5,0,"[4, 4, 6, 1, 1, 7]","[7, 1, 1, 3, 1, 5]",4,4,0,0
162,hwrblsy3h,27,27,0,1.32190000000596,experiment_VB,3,53,4.0,0.8,28,25,3,0,"[3, 2, 6, 7, 2, 8]","[3, 7, 1, 7, 6, 1]",5,4,1,1
163,hwrblsy3h,28,27,1,0.751600000023842,experiment_VB,-4,66,4.0,0.8,31,35,4,0,"[2, 8, 8, 6, 6, 1]","[5, 3, 7, 8, 6, 6]",4,5,-1,1
164,hwrblsy3h,29,27,0,1.08490000000596,experiment_VB,-3,53,4.0,0.8,25,28,3,1,"[2, 6, 2, 3, 6, 6]","[7, 8, 2, 2, 4, 5]",3,5,-2,2
165,hwrblsy3h,30,27,1,0.728,experiment_VB,13,59,4.0,0.8,36,23,13,1,"[8, 4, 7, 2, 8, 7]","[2, 7, 3, 5, 4, 2]",4,5,-1,1
166,hwrblsy3h,31,27,1,1.78870000001788,experiment_VB,6,50,4.0,0.8,28,22,6,1,"[5, 4, 3, 7, 4, 5]","[3, 3, 7, 2, 3, 4]",4,4,0,0
167,hwrblsy3h,33,27,0,0.94,experiment_VB,-8,50,4.0,0.8,21,29,8,1,"[8, 2, 3, 4, 3, 1]","[5, 3, 5, 8, 1, 7]",5,5,0,0
168,hwrblsy3h,34,27,0,1.15020000001788,experiment_VB,-6,54,4.0,0.8,24,30,6,1,"[6, 2, 7, 1, 3, 5]","[6, 4, 4, 4, 4, 8]",6,3,3,3
169,hwrblsy3h,35,27,0,1.05359999999404,experiment_VB,5,53,4.0,0.8,29,24,5,0,"[8, 5, 7, 4, 3, 2]","[3, 7, 5, 3, 4, 2]",6,5,1,1
170,hwrblsy3h,36,27,0,0.797800000011921,experiment_VB,-5,59,4.0,0.8,27,32,5,1,"[3, 3, 7, 2, 4, 8]","[3, 2, 8, 8, 8, 3]",5,3,2,2
171,hwrblsy3h,37,27,0,0.926100000023842,experiment_VB,-4,48,4.0,0.8,22,26,4,1,"[6, 1, 1, 8, 1, 5]","[4, 2, 5, 6, 4, 5]",4,4,0,0
172,hwrblsy3h,38,27,1,0.72,experiment_VB,14,44,4.0,0.8,29,15,14,1,"[3, 7, 6, 4, 2, 7]","[6, 2, 3, 2, 1, 1]",5,4,1,1
173,hwrblsy3h,39,27,0,0.852,experiment_VB,-9,37,4.0,0.8,14,23,9,1,"[1, 4, 2, 4, 2, 1]","[3, 3, 2, 3, 4, 8]",3,4,-1,1
174,hwrblsy3h,41,27,0,1.62709999999404,experiment_VB,-2,40,4.0,0.8,19,21,2,1,"[1, 2, 3, 6, 4, 3]","[4, 4, 7, 2, 3, 1]",5,5,0,0
175,hwrblsy3h,42,27,0,0.575699999988079,experiment_VB,-11,57,4.0,0.8,23,34,11,1,"[3, 3, 5, 3, 3, 6]","[4, 4, 4, 6, 8, 8]",3,3,0,0
176,hwrblsy3h,43,27,1,0.765299999982119,experiment_VB,4,56,4.0,0.8,30,26,4,1,"[6, 7, 5, 4, 1, 7]","[7, 4, 6, 4, 3, 2]",5,5,0,0
177,hwrblsy3h,44,27,1,1.2655,experiment_VB,9,43,4.0,0.8,26,17,9,1,"[6, 1, 6, 8, 4, 1]","[1, 3, 2, 3, 7, 1]",4,4,0,0
178,hwrblsy3h,45,27,0,1.10580000001192,experiment_VB,-1,59,4.0,0.8,29,30,1,1,"[3, 8, 6, 2, 8, 2]","[3, 5, 6, 1, 7, 8]",4,6,-2,2
179,hwrblsy3h,46,27,1,1.44909999999404,experiment_VB,8,50,4.0,0.8,29,21,8,1,"[7, 5, 8, 5, 1, 3]","[2, 1, 8, 6, 1, 3]",5,5,0,0
180,hwrblsy3h,47,27,1,0.782600000023842,experiment_VB,1,53,4.0,0.8,27,26,1,1,"[8, 2, 1, 7, 2, 7]","[2, 1, 8, 7, 2, 6]",4,5,-1,1
181,hwrblsy3h,48,27,0,1.29419999998808,experiment_VB,-10,48,4.0,0.8,19,29,10,1,"[2, 2, 5, 1, 4, 5]","[6, 5, 7, 3, 6, 2]",4,5,-1,1
182,hwrblsy3h,49,27,0,1.71809999999404,experiment_VB,-2,38,4.0,0.8,18,20,2,1,"[2, 3, 4, 6, 1, 2]","[1, 2, 8, 1, 2, 6]",5,4,1,1
183,hwrblsy3h,50,27,0,0.75709999999404,experiment_VB,-18,38,4.0,0.8,10,28,18,1,"[1, 1, 1, 3, 1, 3]","[1, 8, 7, 5, 1, 6]",2,5,-3,3
184,hwrblsy3h,51,27,1,0.72959999999404,experiment_VB,-4,64,4.0,0.8,30,34,4,0,"[1, 7, 8, 7, 5, 2]","[3, 5, 6, 8, 4, 8]",5,5,0,0
185,hwrblsy3h,52,27,1,1.43990000000596,experiment_VB,2,64,4.0,0.8,33,31,2,1,"[7, 8, 4, 6, 3, 5]","[6, 8, 4, 8, 4, 1]",6,4,2,2
186,hwrblsy3h,53,27,1,0.652700000017881,experiment_VB,4,64,4.0,0.8,34,30,4,1,"[8, 7, 1, 3, 7, 8]","[8, 5, 1, 3, 8, 5]",4,4,0,0
187,hwrblsy3h,54,27,1,0.87590000000596,experiment_VB,4,62,4.0,0.8,33,29,4,1,"[7, 3, 5, 5, 6, 7]","[5, 6, 4, 4, 8, 2]",4,5,-1,1
188,hwrblsy3h,55,27,0,1.03240000000596,experiment_VB,-6,56,4.0,0.8,25,31,6,1,"[4, 8, 1, 1, 7, 4]","[1, 5, 8, 4, 8, 5]",4,4,0,0
189,hwrblsy3h,56,27,1,1.23190000000596,experiment_VB,10,46,4.0,0.8,28,18,10,1,"[8, 2, 3, 5, 2, 8]","[2, 5, 3, 1, 1, 6]",4,5,-1,1
190,hwrblsy3h,57,27,1,0.62359999999404,experiment_VB,4,46,4.0,0.8,25,21,4,1,"[2, 1, 2, 8, 7, 5]","[4, 2, 8, 3, 2, 2]",5,4,1,1
191,hwrblsy3h,58,27,0,0.882300000011921,experiment_VB,-9,65,4.0,0.8,28,37,9,1,"[2, 4, 1, 5, 8, 8]","[5, 7, 8, 7, 3, 7]",5,4,1,1
192,hwrblsy3h,59,27,1,0.672199999988079,experiment_VB,10,58,4.0,0.8,34,24,10,1,"[6, 6, 6, 2, 8, 6]","[5, 6, 6, 1, 2, 4]",3,5,-2,2
193,hwrblsy3h,60,27,0,0.814899999976158,experiment_VB,-13,55,4.0,0.8,21,34,13,1,"[3, 3, 2, 6, 5, 2]","[4, 4, 8, 6, 4, 8]",4,3,1,1
194,hwrblsy3h,61,27,0,0.78459999999404,experiment_VB,-5,55,4.0,0.8,25,30,5,1,"[5, 2, 5, 8, 3, 2]","[8, 5, 4, 8, 2, 3]",4,5,-1,1
195,hwrblsy3h,62,27,0,0.762700000017881,experiment_VB,-4,56,4.0,0.8,26,30,4,1,"[6, 3, 5, 2, 3, 7]","[1, 6, 5, 7, 3, 8]",5,6,-1,1
196,hwrblsy3h,63,27,0,0.599700000017881,experiment_VB,8,54,4.0,0.8,31,23,8,0,"[3, 7, 4, 6, 4, 7]","[2, 1, 1, 5, 6, 8]",4,5,-1,1
197,hwrblsy3h,64,27,0,0.7475,experiment_VB,-3,57,4.0,0.8,27,30,3,1,"[2, 4, 2, 4, 8, 7]","[5, 5, 1, 8, 7, 4]",4,5,-1,1
198,hwrblsy3h,65,27,1,1.73820000001788,experiment_VB,4,50,4.0,0.8,27,23,4,1,"[5, 2, 6, 4, 7, 3]","[1, 4, 5, 1, 4, 8]",6,4,2,2
199,hwrblsy3h,66,27,0,1.00909999999404,experiment_VB,-5,57,4.0,0.8,26,31,5,1,"[4, 8, 8, 3, 2, 1]","[7, 5, 8, 3, 7, 1]",5,5,0,0
200,hwrblsy3h,67,27,1,0.8725,experiment_VB,14,50,4.0,0.8,32,18,14,1,"[8, 6, 1, 4, 6, 7]","[1, 2, 4, 2, 5, 4]",5,4,1,1
201,hwrblsy3h,68,27,0,0.832,experiment_VB,-10,60,4.0,0.8,25,35,10,1,"[2, 7, 3, 3, 7, 3]","[2, 8, 6, 4, 8, 7]",3,5,-2,2
202,hwrblsy3h,69,27,0,1.48409999999404,experiment_VB,3,47,4.0,0.8,25,22,3,0,"[3, 4, 3, 8, 5, 2]","[4, 3, 2, 6, 1, 6]",5,5,0,0
203,hwrblsy3h,70,27,0,0.638200000017881,experiment_VB,-17,45,4.0,0.8,14,31,17,1,"[1, 1, 3, 5, 1, 3]","[6, 5, 6, 1, 6, 7]",3,4,-1,1
204,hwrblsy3h,71,27,1,1.59570000001788,experiment_VB,0,58,4.0,0.8,29,29,0,0,"[1, 6, 3, 8, 7, 4]","[7, 4, 7, 6, 4, 1]",6,4,2,2
205,hwrblsy3h,72,27,0,0.759799999982119,experiment_VB,-4,60,4.0,0.8,28,32,4,1,"[3, 6, 3, 4, 8, 4]","[5, 8, 2, 6, 5, 6]",4,4,0,0
206,hwrblsy3h,73,27,1,0.703699999988079,experiment_VB,0,52,4.0,0.8,26,26,0,0,"[2, 1, 8, 8, 6, 1]","[5, 4, 2, 4, 3, 8]",4,5,-1,1
207,hwrblsy3h,74,27,0,0.82259999999404,experiment_VB,-11,57,4.0,0.8,23,34,11,1,"[5, 7, 2, 1, 3, 5]","[5, 7, 1, 6, 8, 7]",5,5,0,0
208,hwrblsy3h,75,27,0,0.968699999988079,experiment_VB,-10,54,4.0,0.8,22,32,10,1,"[1, 3, 6, 2, 3, 7]","[6, 2, 5, 3, 8, 8]",5,5,0,0
209,hwrblsy3h,76,27,1,1.20430000001192,experiment_VB,1,49,4.0,0.8,25,24,1,1,"[3, 6, 5, 6, 1, 4]","[2, 3, 2, 4, 6, 7]",5,5,0,0
210,hwrblsy3h,77,27,0,0.671,experiment_VB,-10,44,4.0,0.8,17,27,10,1,"[1, 2, 1, 3, 6, 4]","[2, 6, 4, 4, 4, 7]",5,4,1,1
211,hwrblsy3h,78,27,1,0.515700000017881,experiment_VB,5,55,4.0,0.8,30,25,5,1,"[3, 6, 6, 8, 6, 1]","[3, 8, 2, 3, 6, 3]",4,4,0,0
212,hwrblsy3h,79,27,0,0.704799999982119,experiment_VB,-5,55,4.0,0.8,25,30,5,1,"[2, 5, 6, 4, 1, 7]","[7, 6, 1, 7, 7, 2]",6,4,2,2
213,hwrblsy3h,80,27,0,0.561,experiment_VB,8,52,4.0,0.8,30,22,8,0,"[6, 1, 8, 4, 4, 7]","[1, 2, 5, 7, 4, 3]",5,6,-1,1
214,hwrblsy3h,81,27,0,0.955200000017881,experiment_VB,2,62,4.0,0.8,32,30,2,0,"[8, 2, 1, 5, 8, 8]","[3, 5, 7, 3, 4, 8]",4,5,-1,1
215,hwrblsy3h,82,27,0,0.859800000011921,experiment_VB,5,43,4.0,0.8,24,19,5,0,"[5, 4, 6, 4, 2, 3]","[5, 1, 4, 1, 6, 2]",5,5,0,0
216,hwrblsy3h,83,27,0,0.64940000000596,experiment_VB,-6,44,4.0,0.8,19,25,6,1,"[3, 1, 1, 5, 5, 4]","[5, 6, 4, 7, 1, 2]",4,6,-2,2
217,hwrblsy3h,84,27,1,1.00259999999404,experiment_VB,5,41,4.0,0.8,23,18,5,1,"[5, 3, 3, 4, 7, 1]","[3, 1, 4, 1, 2, 7]",5,5,0,0
218,hwrblsy3h,85,27,1,0.826299999982119,experiment_VB,4,58,4.0,0.8,31,27,4,1,"[4, 8, 2, 4, 6, 7]","[6, 5, 3, 3, 4, 6]",5,4,1,1
219,hwrblsy3h,86,27,1,0.609399999976158,experiment_VB,9,53,4.0,0.8,31,22,9,1,"[1, 8, 7, 2, 5, 8]","[2, 4, 2, 5, 6, 3]",5,5,0,0
220,hwrblsy3h,87,27,1,0.925399999976158,experiment_VB,4,42,4.0,0.8,23,19,4,1,"[4, 4, 3, 1, 8, 3]","[1, 8, 2, 1, 2, 5]",4,4,0,0
221,hwrblsy3h,88,27,1,0.57759999999404,experiment_VB,3,65,4.0,0.8,34,31,3,1,"[7, 6, 6, 2, 7, 6]","[2, 5, 2, 8, 8, 6]",3,4,-1,1
222,hwrblsy3h,89,27,0,0.765599999994039,experiment_VB,-3,65,4.0,0.8,31,34,3,1,"[6, 4, 8, 2, 3, 8]","[1, 2, 8, 8, 7, 8]",5,4,1,1
223,hwrblsy3h,90,27,0,0.792800000011921,experiment_VB,-17,61,4.0,0.8,22,39,17,1,"[5, 1, 4, 3, 4, 5]","[7, 8, 3, 8, 5, 8]",4,4,0,0
224,hwrblsy3h,91,27,1,0.6075,experiment_VB,11,51,4.0,0.8,31,20,11,1,"[7, 3, 7, 8, 4, 2]","[1, 6, 4, 3, 3, 3]",5,4,1,1
225,hwrblsy3h,92,27,1,1.06480000001192,experiment_VB,-5,63,4.0,0.8,29,34,5,0,"[5, 1, 7, 6, 6, 4]","[8, 7, 6, 4, 3, 6]",5,5,0,0
226,hwrblsy3h,93,27,1,0.599699999988079,experiment_VB,3,61,4.0,0.8,32,29,3,1,"[8, 5, 7, 3, 1, 8]","[3, 7, 6, 4, 3, 6]",5,4,1,1
227,hwrblsy3h,94,27,1,0.66659999999404,experiment_VB,11,59,4.0,0.8,35,24,11,1,"[8, 3, 8, 5, 8, 3]","[3, 8, 5, 5, 2, 1]",3,5,-2,2
228,hwrblsy3h,95,27,1,0.627600000023842,experiment_VB,7,65,4.0,0.8,36,29,7,1,"[8, 5, 6, 6, 8, 3]","[3, 5, 7, 3, 8, 3]",4,4,0,0
229,hwrblsy3h,96,27,1,0.881700000017881,experiment_VB,-2,38,4.0,0.8,18,20,2,0,"[1, 3, 2, 3, 1, 8]","[2, 5, 4, 2, 4, 3]",4,4,0,0
230,hwrblsy3h,98,27,1,0.617700000017881,experiment_VB,9,49,4.0,0.8,29,20,9,1,"[2, 7, 1, 6, 5, 8]","[4, 6, 3, 3, 1, 3]",6,4,2,2
231,hwrblsy3h,99,27,1,0.5405,experiment_VB,13,49,4.0,0.8,31,18,13,1,"[8, 7, 4, 2, 8, 2]","[3, 8, 1, 4, 1, 1]",4,4,0,0
232,hwrblsy3h,100,27,0,0.805900000005961,experiment_VB,-6,44,4.0,0.8,19,25,6,1,"[2, 2, 2, 8, 1, 4]","[8, 7, 1, 3, 5, 1]",4,5,-1,1
233,hwrblsy3h,101,27,1,0.519800000011921,experiment_VB,4,66,4.0,0.8,35,31,4,1,"[7, 2, 8, 7, 8, 3]","[1, 8, 8, 4, 7, 3]",4,5,-1,1
234,hwrblsy3h,102,27,1,0.852100000023842,experiment_VB,11,51,4.0,0.8,31,20,11,1,"[3, 8, 4, 4, 6, 6]","[2, 1, 8, 4, 1, 4]",4,4,0,0
235,hwrblsy3h,103,27,1,0.683200000017881,experiment_VB,4,52,4.0,0.8,28,24,4,1,"[6, 8, 3, 6, 1, 4]","[4, 1, 8, 1, 5, 5]",5,4,1,1
236,hwrblsy3h,104,27,1,0.611300000011921,experiment_VB,9,51,4.0,0.8,30,21,9,1,"[3, 5, 3, 6, 7, 6]","[2, 3, 1, 5, 2, 8]",4,5,-1,1
237,hwrblsy3h,105,27,1,0.603299999982119,experiment_VB,6,54,4.0,0.8,30,24,6,1,"[5, 3, 7, 7, 7, 1]","[6, 5, 2, 1, 3, 7]",4,6,-2,2
238,hwrblsy3h,106,27,1,1.26290000000596,experiment_VB,-4,58,4.0,0.8,27,31,4,0,"[4, 5, 5, 4, 8, 1]","[8, 6, 4, 2, 6, 5]",4,5,-1,1
239,hwrblsy3h,107,27,0,0.830699999988079,experiment_VB,1,53,4.0,0.8,27,26,1,0,"[8, 7, 3, 3, 3, 3]","[7, 1, 1, 6, 5, 6]",3,4,-1,1
240,hwrblsy3h,108,27,1,1.68269999998808,experiment_VB,6,58,4.0,0.8,32,26,6,1,"[6, 3, 5, 7, 4, 7]","[2, 5, 1, 7, 3, 8]",5,6,-1,1
241,hwrblsy3h,110,27,0,0.8965,experiment_VB,-4,54,4.0,0.8,25,29,4,1,"[5, 6, 2, 3, 8, 1]","[4, 1, 5, 6, 6, 7]",6,5,1,1
242,hwrblsy3h,111,27,0,1.6875,experiment_VB,-8,50,4.0,0.8,21,29,8,1,"[3, 3, 7, 4, 3, 1]","[5, 1, 6, 4, 5, 8]",4,5,-1,1
243,hwrblsy3h,112,27,1,1.14640000000596,experiment_VB,7,37,4.0,0.8,22,15,7,1,"[3, 7, 3, 2, 6, 1]","[2, 3, 1, 3, 5, 1]",5,4,1,1
244,hwrblsy3h,113,27,1,1.24640000000596,experiment_VB,-3,53,4.0,0.8,25,28,3,0,"[7, 3, 3, 4, 4, 4]","[1, 8, 5, 3, 6, 5]",3,5,-2,2
245,hwrblsy3h,114,27,0,1.02530000001192,experiment_VB,3,61,4.0,0.8,32,29,3,0,"[6, 8, 8, 1, 4, 5]","[8, 1, 3, 8, 7, 2]",5,5,0,0
246,hwrblsy3h,115,27,1,0.931300000011921,experiment_VB,7,55,4.0,0.8,31,24,7,1,"[3, 6, 7, 4, 8, 3]","[2, 3, 4, 3, 8, 4]",5,4,1,1
247,hwrblsy3h,116,27,0,1.01490000000596,experiment_VB,-1,55,4.0,0.8,27,28,1,1,"[4, 1, 6, 8, 1, 7]","[2, 3, 5, 2, 8, 8]",5,4,1,1
248,hwrblsy3h,117,27,0,0.898199999988079,experiment_VB,0,64,4.0,0.8,32,32,0,0,"[8, 5, 6, 3, 8, 2]","[7, 7, 1, 8, 1, 8]",5,3,2,2
249,hwrblsy3h,118,27,1,0.764799999982119,experiment_VB,5,59,4.0,0.8,32,27,5,1,"[4, 8, 3, 8, 2, 7]","[5, 8, 5, 1, 6, 2]",5,5,0,0
250,hwrblsy3h,119,27,0,0.748199999988079,experiment_VB,-1,51,4.0,0.8,25,26,1,1,"[4, 5, 2, 7, 4, 3]","[1, 2, 8, 6, 4, 5]",5,6,-1,1
251,hwrblsy3h,120,27,0,1.20979999998212,experiment_VB,-3,61,4.0,0.8,29,32,3,1,"[2, 7, 8, 1, 8, 3]","[7, 5, 7, 7, 4, 2]",5,4,1,1
252,hwrblsy3h,123,27,1,0.787699999988079,experiment_VB,7,49,4.0,0.8,28,21,7,1,"[5, 8, 8, 2, 1, 4]","[2, 3, 8, 3, 1, 4]",5,5,0,0
253,hwrblsy3h,125,27,1,0.7045,experiment_VB,5,61,4.0,0.8,33,28,5,1,"[7, 4, 5, 6, 6, 5]","[2, 3, 7, 4, 8, 4]",4,5,-1,1
254,hwrblsy3h,126,27,0,0.751200000017881,experiment_VB,-11,59,4.0,0.8,24,35,11,1,"[2, 3, 3, 6, 8, 2]","[5, 2, 8, 6, 7, 7]",4,5,-1,1
255,hwrblsy3h,127,27,0,0.979800000011921,experiment_VB,-5,45,4.0,0.8,20,25,5,1,"[5, 1, 1, 6, 2, 5]","[8, 5, 1, 3, 4, 4]",4,5,-1,1
256,hwrblsy3h,128,27,0,0.75940000000596,experiment_VB,-11,53,4.0,0.8,21,32,11,1,"[1, 2, 8, 1, 4, 5]","[6, 6, 3, 7, 2, 8]",5,5,0,0
257,hwrblsy3h,130,27,1,1.24309999999404,experiment_VB,5,39,4.0,0.8,22,17,5,1,"[1, 8, 4, 5, 2, 2]","[2, 7, 5, 1, 1, 1]",5,4,1,1
258,hwrblsy3h,131,27,1,0.66440000000596,experiment_VB,12,60,4.0,0.8,36,24,12,1,"[3, 8, 5, 8, 5, 7]","[3, 8, 8, 1, 1, 3]",4,3,1,1
259,hwrblsy3h,132,27,0,1.10280000001192,experiment_VB,-8,46,4.0,0.8,19,27,8,1,"[6, 4, 3, 1, 3, 2]","[7, 4, 5, 2, 7, 2]",5,4,1,1
260,hwrblsy3h,133,27,1,1.13990000000596,experiment_VB,3,47,4.0,0.8,25,22,3,1,"[2, 6, 8, 1, 3, 5]","[5, 4, 3, 2, 2, 6]",6,5,1,1
261,hwrblsy3h,134,27,0,0.741400000005961,experiment_VB,-13,43,4.0,0.8,15,28,13,1,"[5, 3, 1, 2, 3, 1]","[8, 6, 4, 3, 3, 4]",4,4,0,0
262,hwrblsy3h,135,27,0,1.1195,experiment_VB,0,52,4.0,0.8,26,26,0,1,"[8, 5, 4, 5, 2, 2]","[6, 5, 2, 8, 1, 4]",4,6,-2,2
263,hwrblsy3h,136,27,1,0.5995,experiment_VB,2,54,4.0,0.8,28,26,2,1,"[6, 7, 2, 8, 1, 4]","[3, 8, 3, 1, 5, 6]",6,5,1,1
264,hwrblsy3h,137,27,0,0.651699999988079,experiment_VB,-7,37,4.0,0.8,15,22,7,1,"[3, 1, 2, 1, 7, 1]","[8, 2, 4, 6, 1, 1]",4,5,-1,1
265,hwrblsy3h,138,27,1,0.674100000023842,experiment_VB,3,43,4.0,0.8,23,20,3,1,"[7, 8, 1, 4, 1, 2]","[2, 2, 6, 4, 2, 4]",5,3,2,2
266,hwrblsy3h,139,27,0,1.13470000001788,experiment_VB,1,53,4.0,0.8,27,26,1,0,"[8, 6, 6, 2, 4, 1]","[3, 8, 2, 3, 7, 3]",5,4,1,1
267,hwrblsy3h,140,27,0,0.874200000017881,experiment_VB,-8,52,4.0,0.8,22,30,8,1,"[1, 6, 4, 1, 6, 4]","[3, 4, 8, 3, 4, 8]",3,3,0,0
268,hwrblsy3h,141,27,0,0.855899999976158,experiment_VB,-6,58,4.0,0.8,26,32,6,1,"[6, 6, 1, 8, 2, 3]","[6, 8, 2, 7, 4, 5]",5,6,-1,1
269,hwrblsy3h,142,27,0,1.19579999998212,experiment_VB,-6,64,4.0,0.8,29,35,6,1,"[8, 8, 2, 1, 7, 3]","[7, 4, 4, 7, 8, 5]",5,4,1,1
270,hwrblsy3h,143,27,0,0.779300000011921,experiment_VB,-1,59,4.0,0.8,29,30,1,1,"[5, 2, 7, 8, 5, 2]","[3, 4, 4, 3, 8, 8]",4,3,1,1
271,hwrblsy3h,144,27,0,1.21180000001192,experiment_VB,-13,57,4.0,0.8,22,35,13,1,"[1, 7, 1, 5, 7, 1]","[8, 2, 3, 6, 8, 8]",3,4,-1,1
272,hwrblsy3h,145,27,0,0.978199999988079,experiment_VB,1,57,4.0,0.8,29,28,1,0,"[8, 5, 4, 4, 4, 4]","[3, 7, 7, 8, 1, 2]",3,5,-2,2
273,hwrblsy3h,147,27,1,0.8565,experiment_VB,7,43,4.0,0.8,25,18,7,1,"[7, 5, 5, 1, 5, 2]","[1, 5, 7, 1, 2, 2]",4,4,0,0
274,hwrblsy3h,148,27,1,0.869300000011921,experiment_VB,6,60,4.0,0.8,33,27,6,1,"[6, 8, 5, 2, 4, 8]","[2, 2, 5, 7, 5, 6]",5,4,1,1
275,ua60hkvff,1,48,1,1.0005,experiment_VB,2,54,3.6,0.4,28,26,2,1,"[3, 8, 3, 2, 7, 5]","[2, 5, 3, 5, 3, 8]",5,4,1,1
276,ua60hkvff,2,48,0,1.329,experiment_VB,6,54,3.6,0.4,30,24,6,0,"[8, 4, 4, 7, 2, 5]","[2, 6, 6, 5, 1, 4]",5,5,0,0
277,ua60hkvff,3,48,0,1.20339999997616,experiment_VB,-8,40,3.6,0.4,16,24,8,1,"[5, 1, 5, 1, 2, 2]","[1, 6, 3, 1, 6, 7]",3,4,-1,1
278,ua60hkvff,5,48,1,1.02580000001192,experiment_VB,5,53,3.6,0.4,29,24,5,1,"[8, 7, 1, 5, 6, 2]","[2, 2, 3, 5, 4, 8]",6,5,1,1
